behavior_id,user_id,course_id,behavior_type,event_time,duration
B00001729,U000694,C00005,favorite,2026-09-01 13:17:48,1834
B00001730,U000730,C00049,finish,2026-08-13 21:45:48,1389
B00001731,U000549,C00048,start_learning,2026-08-04 15:39:48,2744
B00001732,U000928,C00028,view,2026-08-08 13:43:48,947
B00001733,U000099,C00056,start_learning,2026-09-01 14:08:48,2254
B00001734,U000807,C00013,favorite,2026-08-29 05:26:48,1657
B00001735,U000703,C00057,finish,2026-08-23 06:13:48,1000
B00001736,U000051,C00004,finish,2026-08-29 09:47:48,3210
B00001737,U000832,C00041,finish,2026-08-19 05:38:48,903
B00001738,U000407,C00090,favorite,2026-08-04 09:25:48,2724
B00001739,U000073,C00052,buy,2026-08-21 17:17:48,3262
B00001740,U000102,C00035,start_learning,2026-08-16 07:38:48,2426
B00001741,U000351,C00087,finish,2026-08-28 23:56:48,687
B00001742,U000755,C00080,view,2026-08-04 23:58:48,1936
B00001743,U000238,C00096,view,2026-08-25 03:16:48,346
B00001744,U000424,C00096,start_learning,2026-08-25 02:41:48,3223
B00001745,U000973,C00042,buy,2026-08-31 04:14:48,2378
B00001746,U000901,C00086,finish,2026-08-26 21:10:48,1648
B00001747,U000213,C00082,view,2026-08-17 08:13:48,514
B00001748,U000217,C00095,buy,2026-08-06 17:08:48,2174
B00001749,U000960,C00018,finish,2026-08-17 17:36:48,1309
B00001750,U000319,C00012,start_learning,2026-08-19 21:41:48,2197
B00001751,U000997,C00089,view,2026-08-15 20:48:48,673
B00001752,U000056,C00016,view,2026-08-25 17:49:48,271
B00001753,U000170,C00017,start_learning,2026-08-31 20:09:48,2990
B00001754,U000651,C00043,buy,2026-08-08 14:37:48,1497
B00001755,U000041,C00029,buy,2026-08-14 13:39:48,301
B00001756,U000010,C00081,view,2026-08-05 05:21:48,786
B00001757,U000229,C00050,start_learning,2026-08-18 21:30:48,2383
B00001758,U000385,C00049,buy,2026-08-31 16:38:48,2203
B00001759,U000022,C00018,favorite,2026-08-23 11:15:48,312
B00001760,U000402,C00019,buy,2026-08-16 17:54:48,1349
B00001761,U000803,C00066,finish,2026-08-08 04:38:48,2219
B00001762,U000046,C00058,buy,2026-08-21 20:18:48,2335
B00001763,U000583,C00083,start_learning,2026-08-14 02:21:48,1830
B00001764,U000692,C00007,start_learning,2026-08-29 22:32:48,3228
B00001765,U000637,C00064,buy,2026-08-18 09:56:48,1962
B00001766,U000955,C00060,start_learning,2026-08-06 20:51:48,3218
B00001767,U000540,C00056,buy,2026-08-09 11:32:48,3075
B00001768,U000463,C00007,finish,2026-08-30 11:45:48,3107
B00001769,U000945,C00004,buy,2026-08-05 09:08:48,1213
B00001770,U000901,C00054,favorite,2026-08-26 18:03:48,854
B00001771,U000932,C00075,favorite,2026-08-06 13:55:48,2993
B00001772,U000583,C00032,finish,2026-08-07 01:25:48,2322
B00001773,U000555,C00035,finish,2026-08-25 10:12:48,104
B00001774,U000527,C00097,buy,2026-08-14 13:29:48,845
B00001775,U000675,C00018,view,2026-08-18 20:50:48,1123
B00001776,U000652,C00030,buy,2026-08-17 00:13:48,618
B00001777,U000110,C00063,finish,2026-08-31 13:07:48,819
B00001778,U000788,C00013,buy,2026-08-07 04:42:48,3593
B00001779,U000055,C00044,view,2026-08-10 05:41:48,1902
B00001780,U000699,C00044,start_learning,2026-08-27 15:49:48,344
B00001781,U000928,C00027,start_learning,2026-08-19 22:31:48,3143
B00001782,U000288,C00007,finish,2026-08-02 19:21:48,2007
B00001783,U000391,C00060,start_learning,2026-08-08 23:10:48,57
B00001784,U000566,C00029,buy,2026-08-15 00:38:48,919
B00001785,U000738,C00058,view,2026-08-18 18:52:48,2736
B00001786,U000339,C00017,buy,2026-08-25 00:42:48,881
B00001787,U000090,C00095,buy,2026-08-03 17:03:48,1109
B00001788,U000901,C00090,finish,2026-08-16 02:59:48,2181
B00001789,U000544,C00079,favorite,2026-08-18 15:05:48,2531
B00001790,U000080,C00050,buy,2026-08-20 16:17:48,3447
B00001791,U000560,C00035,start_learning,2026-08-18 01:02:48,2194
B00001792,U000051,C00023,favorite,2026-08-10 05:53:48,1648
B00001793,U000075,C00023,view,2026-08-23 05:32:48,1296
B00001794,U000563,C00087,favorite,2026-08-16 02:14:48,617
B00001795,U000333,C00077,buy,2026-08-07 11:42:48,1818
B00001796,U000851,C00023,favorite,2026-08-03 10:50:48,2744
B00001797,U000759,C00006,view,2026-08-29 02:51:48,3202
B00001798,U000451,C00045,favorite,2026-08-15 13:08:48,1140
B00001799,U000265,C00051,start_learning,2026-08-02 20:32:48,1251
B00001800,U000375,C00085,start_learning,2026-08-08 04:38:48,2585
B00001801,U000456,C00058,finish,2026-08-24 10:31:48,1456
B00001802,U000112,C00048,buy,2026-08-19 04:20:48,612
B00001803,U000018,C00068,favorite,2026-08-20 13:41:48,2294
B00001804,U000318,C00040,finish,2026-08-19 10:35:48,280
B00001805,U000300,C00018,view,2026-08-14 18:42:48,751
B00001806,U000335,C00035,start_learning,2026-08-21 02:06:48,2505
B00001807,U000423,C00094,start_learning,2026-08-13 03:52:48,1628
B00001808,U000390,C00002,finish,2026-08-21 20:07:48,1886
B00001809,U000848,C00004,buy,2026-08-29 10:27:48,452
B00001810,U000537,C00019,view,2026-08-10 13:48:48,97
B00001811,U000895,C00031,start_learning,2026-08-05 06:12:48,1355
B00001812,U000334,C00050,start_learning,2026-08-06 12:29:48,2880
B00001813,U000818,C00054,finish,2026-08-07 00:10:48,3337
B00001814,U000473,C00047,finish,2026-08-24 22:56:48,2067
B00001815,U000114,C00041,start_learning,2026-08-10 06:06:48,2980
B00001816,U000871,C00015,favorite,2026-08-13 00:59:48,3398
B00001817,U000922,C00060,view,2026-08-23 01:43:48,600
B00001818,U000117,C00040,buy,2026-08-16 20:21:48,3246
B00001819,U000874,C00031,favorite,2026-08-27 20:48:48,2485
B00001820,U000803,C00083,finish,2026-08-23 02:40:48,3132
B00001821,U000466,C00097,favorite,2026-08-20 18:22:48,313
B00001822,U000620,C00029,start_learning,2026-08-22 05:10:48,2482
B00001823,U000288,C00038,start_learning,2026-08-02 20:14:48,1833
B00001824,U000646,C00077,start_learning,2026-08-27 01:06:48,163
B00001825,U000108,C00083,favorite,2026-08-04 19:44:48,3392
B00001826,U000863,C00082,favorite,2026-08-30 01:29:48,1806
B00001827,U000258,C00061,buy,2026-08-14 13:34:48,11
B00001828,U000938,C00082,finish,2026-08-31 07:12:48,3131
B00001829,U000805,C00010,favorite,2026-08-08 21:48:48,152
B00001830,U000222,C00002,view,2026-08-20 01:05:48,2681
B00001831,U000457,C00029,finish,2026-08-15 18:50:48,1856
B00001832,U000248,C00001,buy,2026-08-10 12:32:48,2388
B00001833,U000349,C00093,view,2026-08-03 19:02:48,2206
B00001834,U000994,C00025,finish,2026-08-31 14:40:48,3078
B00001835,U000240,C00028,start_learning,2026-08-04 18:20:48,53
B00001836,U000258,C00077,favorite,2026-08-22 05:28:48,2088
B00001837,U000757,C00066,start_learning,2026-08-16 19:39:48,357
B00001838,U000207,C00058,favorite,2026-08-29 10:58:48,3064
B00001839,U000405,C00038,view,2026-08-03 15:28:48,1507
B00001840,U000940,C00019,favorite,2026-08-17 13:59:48,781
B00001841,U000413,C00040,view,2026-08-05 03:51:48,2330
B00001842,U000694,C00014,view,2026-08-07 01:32:48,1973
B00001843,U000795,C00067,buy,2026-08-02 17:04:48,2949
B00001844,U000137,C00098,buy,2026-08-14 04:04:48,1937
B00001845,U000409,C00037,favorite,2026-08-09 19:49:48,611
B00001846,U000391,C00008,start_learning,2026-08-28 23:47:48,3555
B00001847,U000311,C00100,buy,2026-08-10 12:08:48,3345
B00001848,U000386,C00041,start_learning,2026-08-28 20:13:48,1739
B00001849,U000174,C00076,buy,2026-08-24 02:41:48,1696
B00001850,U000925,C00072,start_learning,2026-08-03 10:11:48,2819
B00001851,U000310,C00087,view,2026-09-01 11:04:48,1729
B00001852,U000398,C00042,favorite,2026-08-12 11:13:48,1614
B00001853,U000568,C00044,view,2026-08-06 12:51:48,2845
B00001854,U000708,C00018,finish,2026-08-15 08:46:48,1971
B00001855,U000742,C00017,start_learning,2026-08-28 09:50:48,2735
B00001856,U000263,C00025,view,2026-08-16 07:10:48,654
B00001857,U000220,C00090,view,2026-08-26 00:08:48,744
B00001858,U000782,C00073,buy,2026-08-19 17:59:48,2626
B00001859,U000016,C00089,buy,2026-08-26 15:30:48,2641
B00001860,U000337,C00086,start_learning,2026-08-08 04:53:48,2407
B00001861,U000111,C00029,finish,2026-08-20 15:59:48,2941
B00001862,U000522,C00005,view,2026-08-05 10:57:48,711
B00001863,U000286,C00085,finish,2026-08-05 07:44:48,2132
B00001864,U000101,C00022,favorite,2026-08-06 15:23:48,984
B00001865,U000010,C00045,buy,2026-08-04 10:11:48,1454
B00001866,U000342,C00084,finish,2026-08-05 22:49:48,1904
B00001867,U000312,C00049,favorite,2026-08-12 13:49:48,2602
B00001868,U000356,C00014,favorite,2026-08-02 20:23:48,427
B00001869,U000858,C00092,start_learning,2026-08-31 13:28:48,728
B00001870,U000182,C00100,buy,2026-08-03 00:13:48,806
B00001871,U000134,C00074,finish,2026-08-05 15:40:48,1678
B00001872,U000681,C00029,favorite,2026-08-26 23:51:48,1263
B00001873,U000918,C00044,start_learning,2026-08-07 10:10:48,2415
B00001874,U000658,C00055,buy,2026-08-25 08:49:48,508
B00001875,U000615,C00032,view,2026-08-19 10:47:48,2092
B00001876,U000196,C00021,view,2026-08-29 06:03:48,786
B00001877,U000651,C00056,finish,2026-08-08 04:22:48,3326
B00001878,U000625,C00013,start_learning,2026-08-04 07:21:48,2506
B00001879,U000283,C00048,view,2026-08-09 07:17:48,2053
B00001880,U000039,C00032,buy,2026-08-05 16:10:48,3282
B00001881,U000159,C00086,view,2026-08-28 14:24:48,3119
B00001882,U000402,C00030,view,2026-08-30 16:45:48,706
B00001883,U000528,C00012,start_learning,2026-08-20 11:02:48,2871
B00001884,U000812,C00034,view,2026-08-10 06:03:48,2092
B00001885,U000904,C00093,view,2026-08-22 12:43:48,2917
B00001886,U000954,C00025,start_learning,2026-08-28 11:08:48,1636
B00001887,U000668,C00023,finish,2026-08-22 08:06:48,1271
B00001888,U000688,C00053,buy,2026-08-13 08:52:48,1121
B00001889,U000277,C00098,view,2026-08-07 16:39:48,46
B00001890,U000237,C00039,buy,2026-08-08 23:08:48,984
B00001891,U000710,C00086,view,2026-08-09 10:13:48,2947
B00001892,U000030,C00052,finish,2026-09-01 03:23:48,1238
B00001893,U000095,C00049,buy,2026-08-31 02:37:48,1973
B00001894,U000775,C00100,view,2026-08-18 13:14:48,229
B00001895,U000747,C00053,finish,2026-08-09 19:13:48,1703
B00001896,U000027,C00078,start_learning,2026-08-27 19:07:48,2604
B00001897,U000914,C00074,favorite,2026-08-28 17:27:48,1602
B00001898,U000272,C00071,finish,2026-08-28 06:12:48,25
B00001899,U000103,C00047,favorite,2026-08-10 23:25:48,3487
B00001900,U000140,C00060,view,2026-08-21 04:24:48,139
B00001901,U000199,C00032,favorite,2026-08-20 02:07:48,1573
B00001902,U000763,C00100,finish,2026-08-10 22:36:48,130
B00001903,U000383,C00032,start_learning,2026-08-03 16:00:48,1738
B00001904,U000161,C00081,favorite,2026-08-05 05:27:48,2647
B00001905,U000428,C00033,start_learning,2026-08-08 10:39:48,2209
B00001906,U000831,C00059,view,2026-08-11 19:56:48,259
B00001907,U000593,C00091,buy,2026-08-05 20:23:48,2936
B00001908,U000439,C00050,finish,2026-08-26 09:39:48,1949
B00001909,U000976,C00096,finish,2026-09-01 13:42:48,1985
B00001910,U000177,C00007,favorite,2026-08-19 01:39:48,1814
B00001911,U000793,C00037,buy,2026-08-23 23:41:48,1198
B00001912,U000120,C00011,finish,2026-08-10 01:12:48,2413
B00001913,U000989,C00065,view,2026-08-23 15:06:48,926
B00001914,U000350,C00017,start_learning,2026-08-12 05:18:48,3141
B00001915,U000527,C00053,buy,2026-08-27 02:52:48,97
B00001916,U000538,C00039,view,2026-08-09 15:38:48,2393
B00001917,U000139,C00004,favorite,2026-08-06 18:04:48,1973
B00001918,U000973,C00013,view,2026-08-14 10:26:48,1148
B00001919,U000907,C00067,buy,2026-08-11 03:13:48,103
B00001920,U000488,C00079,start_learning,2026-08-07 03:30:48,3429
B00001921,U000709,C00099,finish,2026-08-19 10:23:48,604
B00001922,U000516,C00087,finish,2026-08-15 07:02:48,2149
B00001923,U000773,C00041,view,2026-08-16 10:44:48,182
B00001924,U000247,C00061,finish,2026-08-13 19:29:48,512
B00001925,U000595,C00075,start_learning,2026-08-11 08:25:48,2945
B00001926,U000875,C00097,buy,2026-08-13 08:50:48,558
B00001927,U000613,C00076,finish,2026-08-18 04:25:48,3108
B00001928,U000994,C00029,view,2026-08-12 02:31:48,128
B00001929,U000844,C00047,view,2026-08-22 19:34:48,1982
B00001930,U000497,C00070,buy,2026-08-29 20:26:48,1976
B00001931,U000127,C00015,start_learning,2026-08-12 05:01:48,2059
B00001932,U000399,C00066,start_learning,2026-08-16 06:23:48,3522
B00001933,U000083,C00047,buy,2026-08-14 09:44:48,3378
B00001934,U000948,C00009,favorite,2026-08-30 19:28:48,327
B00001935,U000035,C00050,start_learning,2026-08-15 16:18:48,341
B00001936,U000079,C00080,buy,2026-08-27 18:24:48,2055
B00001937,U000128,C00099,buy,2026-08-07 12:33:48,290
B00001938,U000114,C00053,finish,2026-08-10 10:12:48,2510
B00001939,U000551,C00086,finish,2026-08-13 02:20:48,178
B00001940,U000401,C00063,start_learning,2026-08-27 14:58:48,2605
B00001941,U000546,C00032,favorite,2026-08-04 22:04:48,1521
B00001942,U000229,C00094,finish,2026-08-20 17:46:48,454
B00001943,U000750,C00076,finish,2026-08-29 11:18:48,284
B00001944,U000574,C00040,favorite,2026-08-31 01:52:48,2487
B00001945,U000614,C00017,view,2026-08-31 13:50:48,2766
B00001946,U000925,C00045,favorite,2026-08-26 13:58:48,823
B00001947,U000747,C00077,buy,2026-08-12 06:26:48,1875
B00001948,U000486,C00070,start_learning,2026-08-24 05:50:48,192
B00001949,U000851,C00087,start_learning,2026-08-21 19:36:48,1412
B00001950,U000506,C00005,start_learning,2026-08-03 02:12:48,3175
B00001951,U000983,C00050,buy,2026-08-28 00:19:48,3174
B00001952,U000395,C00048,view,2026-08-15 13:55:48,3419
B00001953,U000701,C00034,finish,2026-08-13 10:27:48,2808
B00001954,U000341,C00018,buy,2026-08-07 00:40:48,1923
B00001955,U000832,C00018,favorite,2026-08-07 04:34:48,1916
B00001956,U000917,C00049,finish,2026-08-14 13:11:48,984
B00001957,U000451,C00002,favorite,2026-08-30 11:02:48,2608
B00001958,U000025,C00083,finish,2026-08-03 06:24:48,957
B00001959,U000663,C00023,start_learning,2026-08-17 01:10:48,2535
B00001960,U000124,C00085,finish,2026-08-10 12:48:48,1302
B00001961,U000414,C00045,favorite,2026-08-24 16:00:48,1319
B00001962,U000469,C00073,buy,2026-08-19 22:00:48,369
B00001963,U000442,C00073,start_learning,2026-08-28 12:44:48,531
B00001964,U000674,C00068,view,2026-08-10 17:06:48,2915
B00001965,U000326,C00080,view,2026-08-05 18:02:48,987
B00001966,U000218,C00035,favorite,2026-08-13 02:51:48,2891
B00001967,U000732,C00095,view,2026-08-02 21:20:48,2788
B00001968,U000104,C00011,finish,2026-08-28 13:04:48,2671
B00001969,U000303,C00028,finish,2026-08-07 03:52:48,2056
B00001970,U000526,C00036,start_learning,2026-08-26 08:20:48,685
B00001971,U000364,C00083,view,2026-08-26 15:02:48,280
B00001972,U000797,C00008,start_learning,2026-08-25 21:33:48,1307
B00001973,U000040,C00045,view,2026-09-01 03:56:48,3418
B00001974,U000470,C00001,view,2026-08-06 19:25:48,329
B00001975,U000418,C00086,favorite,2026-08-30 04:21:48,1990
B00001976,U000508,C00087,view,2026-08-14 16:33:48,3026
B00001977,U000562,C00067,start_learning,2026-08-30 23:22:48,82
B00001978,U000444,C00026,start_learning,2026-08-11 18:55:48,2251
B00001979,U000194,C00046,start_learning,2026-08-05 20:06:48,1297
B00001980,U000913,C00038,view,2026-08-06 06:48:48,1143
B00001981,U000779,C00056,finish,2026-08-16 11:56:48,605
B00001982,U000798,C00064,start_learning,2026-08-25 00:40:48,453
B00001983,U000701,C00092,start_learning,2026-08-31 01:06:48,3055
B00001984,U000111,C00041,start_learning,2026-08-15 03:29:48,2471
B00001985,U000789,C00042,finish,2026-08-06 11:04:48,2361
B00001986,U000217,C00062,start_learning,2026-08-15 17:21:48,3460
B00001987,U000745,C00021,finish,2026-08-08 16:22:48,3233
B00001988,U000120,C00076,start_learning,2026-08-04 03:32:48,1188
B00001989,U000205,C00046,favorite,2026-08-21 03:02:48,3546
B00001990,U000956,C00010,finish,2026-08-17 11:51:48,2470
B00001991,U000982,C00020,start_learning,2026-08-23 21:19:48,2045
B00001992,U000947,C00049,buy,2026-08-03 07:13:48,3399
B00001993,U000219,C00082,view,2026-08-19 20:51:48,199
B00001994,U000212,C00056,finish,2026-08-23 13:55:48,760
B00001995,U000516,C00047,buy,2026-08-16 22:57:48,371
B00001996,U000368,C00062,start_learning,2026-08-16 23:35:48,228
B00001997,U000649,C00083,view,2026-08-06 10:57:48,2378
B00001998,U000200,C00093,favorite,2026-08-10 04:10:48,2522
B00001999,U000793,C00017,buy,2026-08-29 01:24:48,49
B00002000,U000444,C00047,view,2026-08-02 18:26:48,542
B00002001,U000529,C00052,buy,2026-08-13 19:44:48,254
B00002002,U000748,C00026,finish,2026-08-21 11:25:48,1636
B00002003,U000734,C00023,buy,2026-08-20 03:11:48,1250
B00002004,U000864,C00021,view,2026-08-13 22:13:48,3004
B00002005,U000592,C00029,buy,2026-08-13 09:37:48,1242
B00002006,U000608,C00098,finish,2026-08-12 18:24:48,2872
B00002007,U000284,C00015,buy,2026-08-11 04:00:48,3587
B00002008,U000565,C00009,buy,2026-08-19 15:28:48,3177
B00002009,U000766,C00069,start_learning,2026-08-10 21:33:48,1326
B00002010,U000740,C00027,finish,2026-08-16 18:18:48,2676
B00002011,U000361,C00046,finish,2026-08-16 15:11:48,2821
B00002012,U000597,C00041,buy,2026-08-05 00:12:48,3542
B00002013,U000199,C00045,buy,2026-08-21 17:36:48,1789
B00002014,U000265,C00068,finish,2026-08-25 11:19:48,508
B00002015,U000243,C00043,finish,2026-08-17 07:14:48,1310
B00002016,U000148,C00085,favorite,2026-08-25 23:02:48,3005
B00002017,U000590,C00081,buy,2026-08-17 23:27:48,86
B00002018,U000174,C00020,finish,2026-08-25 12:35:48,60
B00002019,U000249,C00083,view,2026-08-06 02:23:48,3322
B00002020,U000142,C00024,buy,2026-08-14 06:32:48,170
B00002021,U000798,C00094,favorite,2026-08-09 14:29:48,2983
B00002022,U000123,C00057,view,2026-08-21 02:15:48,251
B00002023,U000288,C00032,start_learning,2026-08-05 01:03:48,3582
B00002024,U000578,C00090,start_learning,2026-08-12 18:33:48,545
B00002025,U000129,C00007,view,2026-08-07 01:59:48,204
B00002026,U000122,C00063,favorite,2026-08-13 13:25:48,274
B00002027,U000090,C00078,view,2026-08-29 13:01:48,2418
B00002028,U000268,C00079,start_learning,2026-08-26 18:56:48,736
B00002029,U000494,C00084,favorite,2026-08-09 23:26:48,2021
B00002030,U000967,C00051,start_learning,2026-08-17 16:41:48,3516
B00002031,U000377,C00096,favorite,2026-08-29 16:17:48,1910
B00002032,U000676,C00036,favorite,2026-08-30 18:53:48,1222
B00002033,U000792,C00046,start_learning,2026-08-16 12:08:48,2359
B00002034,U000171,C00043,start_learning,2026-08-16 23:21:48,449
B00002035,U000611,C00076,favorite,2026-08-02 16:23:48,2868
B00002036,U000903,C00047,finish,2026-08-27 04:33:48,59
B00002037,U000229,C00001,view,2026-08-06 11:07:48,105
B00002038,U000278,C00042,finish,2026-08-24 18:15:48,3542
B00002039,U000348,C00099,buy,2026-08-15 03:56:48,2034
B00002040,U000209,C00039,start_learning,2026-08-15 19:21:48,3072
B00002041,U000283,C00053,finish,2026-08-31 22:17:48,3574
B00002042,U000557,C00097,finish,2026-08-11 02:55:48,2311
B00002043,U000624,C00034,view,2026-08-25 19:54:48,3229
B00002044,U000847,C00007,start_learning,2026-08-31 07:05:48,2839
B00002045,U000830,C00008,favorite,2026-08-29 01:08:48,1365
B00002046,U000142,C00011,view,2026-08-04 09:22:48,2088
B00002047,U000034,C00051,start_learning,2026-08-17 10:16:48,671
B00002048,U000543,C00084,view,2026-08-22 10:48:48,1946
B00002049,U000874,C00086,buy,2026-08-11 18:36:48,2809
B00002050,U000840,C00058,finish,2026-08-30 16:23:48,2942
B00002051,U000429,C00032,view,2026-08-25 19:48:48,596
B00002052,U000004,C00016,view,2026-08-12 23:12:48,1450
B00002053,U000538,C00060,favorite,2026-08-29 19:59:48,3315
B00002054,U000515,C00004,start_learning,2026-08-19 02:54:48,2510
B00002055,U000627,C00046,view,2026-08-03 00:47:48,87
B00002056,U000991,C00063,start_learning,2026-08-03 02:17:48,3268
B00002057,U000824,C00046,favorite,2026-08-21 16:42:48,1619
B00002058,U000308,C00004,view,2026-08-16 11:33:48,612
B00002059,U000970,C00012,favorite,2026-08-02 21:48:48,2340
B00002060,U000036,C00021,finish,2026-08-02 20:01:48,1552
B00002061,U000241,C00018,finish,2026-08-18 13:24:48,1910
B00002062,U000240,C00032,finish,2026-08-29 21:29:48,1019
B00002063,U000002,C00011,view,2026-09-01 13:05:48,3461
B00002064,U000902,C00046,favorite,2026-08-23 14:06:48,1949
B00002065,U000194,C00065,favorite,2026-08-03 06:02:48,2099
B00002066,U000446,C00059,favorite,2026-08-25 12:17:48,3268
B00002067,U000172,C00062,finish,2026-08-30 00:51:48,131
B00002068,U000857,C00094,view,2026-08-23 08:51:48,1117
B00002069,U000073,C00040,buy,2026-08-07 20:59:48,3450
B00002070,U000722,C00099,buy,2026-08-23 00:26:48,2542
B00002071,U000866,C00092,buy,2026-08-25 19:59:48,1731
B00002072,U000979,C00088,view,2026-08-07 12:02:48,1156
B00002073,U000557,C00043,view,2026-08-14 06:25:48,1220
